2024-10-14 18:46:39,483 - INFO - Using device: cuda
2024-10-14 18:53:24,763 - INFO - Trial 10, Epoch 2/10, Train Loss: 48.6312, Val Loss: 5.8639, Val Accuracy: 82.67%
2024-10-14 18:53:33,762 - INFO - Trial 10, Epoch 3/10, Train Loss: 39.6530, Val Loss: 7.3070, Val Accuracy: 71.78%
2024-10-14 18:53:42,836 - INFO - Trial 10, Epoch 4/10, Train Loss: 35.5507, Val Loss: 5.5362, Val Accuracy: 79.21%
2024-10-14 18:53:51,927 - INFO - Trial 10, Epoch 5/10, Train Loss: 34.2108, Val Loss: 4.7950, Val Accuracy: 84.16%
2024-10-14 18:54:00,903 - INFO - Trial 10, Epoch 6/10, Train Loss: 31.2774, Val Loss: 4.8869, Val Accuracy: 84.65%
2024-10-14 18:54:10,004 - INFO - Trial 10, Epoch 7/10, Train Loss: 29.3415, Val Loss: 4.1407, Val Accuracy: 89.60%
2024-10-14 18:54:18,994 - INFO - Trial 10, Epoch 8/10, Train Loss: 26.7837, Val Loss: 5.7285, Val Accuracy: 78.71%
2024-10-14 18:54:28,039 - INFO - Trial 10, Epoch 9/10, Train Loss: 28.0046, Val Loss: 4.7600, Val Accuracy: 88.61%
2024-10-14 18:54:37,102 - INFO - Trial 10, Epoch 10/10, Train Loss: 23.7403, Val Loss: 3.4158, Val Accuracy: 92.57%
2024-10-14 18:54:46,150 - INFO - Trial 11, Epoch 1/10, Train Loss: 61.2121, Val Loss: 6.4452, Val Accuracy: 80.20%
2024-10-14 18:54:55,174 - INFO - Trial 11, Epoch 2/10, Train Loss: 43.0355, Val Loss: 6.5865, Val Accuracy: 73.76%
2024-10-14 18:55:04,220 - INFO - Trial 11, Epoch 3/10, Train Loss: 34.2642, Val Loss: 4.0642, Val Accuracy: 89.11%
2024-10-14 18:55:13,316 - INFO - Trial 11, Epoch 4/10, Train Loss: 26.9583, Val Loss: 3.9357, Val Accuracy: 86.63%
2024-10-14 18:55:22,346 - INFO - Trial 11, Epoch 5/10, Train Loss: 22.9861, Val Loss: 2.4973, Val Accuracy: 90.10%
2024-10-14 18:55:31,317 - INFO - Trial 11, Epoch 6/10, Train Loss: 23.8201, Val Loss: 2.8741, Val Accuracy: 92.08%
